disc,green,0
discharge,green,0
disciplinary,green,1
discipline,green,0
disciplines,green,0
disclaimer,green,1
disclaimers,green,0
disclose,green,0
disclosure,green,0
disco,green,0
Discoid eczema,green,0
discount,green,1
discounted,green,0
discounts,green,0
discover,green,0
discovered,green,0
discovery,green,0
discrete,green,0
discretion,green,0
discriminate,green,0
discrimination,green,0
discs,green,0
discuss,green,0
discussed,green,0
discusses,green,1
discussing,green,1
discussion,green,0
discussions,green,0
disease,green,0
diseases,green,3
disgust,green,0
disgusted,green,1
disgusting,green,1
dish,green,0
dishes,green,0
dishonest,green,1
dishonestly,green,0
disk,green,0
disks,green,0
dislike,green,0
dismiss,green,0
Disney,green,0
Disney Channel,green,0
Disneyland,green,0
disobedience,green,0
disorder,green,0
disorders,yellow,6
dispatch,green,1
dispatched,green,0
display,green,1
displayed,green,0
displaying,green,0
displays,green,0
disposal,green,0
disposition,green,1
dispute,green,0
disputes,green,0
dissolve,green,0
dist,green,0
distance,green,0
distances,green,0
distant,green,0
distinct,green,0
distinction,green,0
distinguish,green,0
distinguished,green,0
distract,green,0
distribute,green,0
distributed,green,0
distribution,green,0
distributions,green,0
distributor,green,0
distributors,green,0
district,green,0
districts,green,0
disturb,green,2
disturbed,green,1
disturbing,green,1
ditch,green,0
ditched,green,0
ditches,green,0
div,green,1
Diva,green,0
dive,green,0
diverse,green,0
diversity,green,0
Diverticular disease,green,0
Diverticulitis,green,0
divide,green,0
divided,green,0
dividend,green,0
divine,green,0
diving,green,0
division,green,0
divisions,green,0
divorce,green,0
divorced,green,0
DivX,green,3
diy,green,0
Dizziness,green,0
dj,green,0
dk,green,0
dl,green,0
dlck,green,1
dm,green,0
dna,green,0
dns,green,0
do,green,0
doc,green,0
dock,green,0
docs,green,0
doctor,green,0
Doctor Steel,green,0
doctors,green,0
doctrine,green,0
document,green,0
documentary,green,0
documentation,green,0
documented,green,0
documents,green,1
dod,green,0
dodge,green,0
doe,green,1
does,green,0
Dog,green,0
dog style,green,2
doggie style,yellow,2
doggiestyle,yellow,3
doggin,green,1
dogging,yellow,5
doggy style,yellow,2
doggystyle,yellow,0
dogs,green,0
doing,green,0
Doki Doki Literature Club,green,0
dolcett,green,0
doll,green,0
dollar,green,0
dollars,green,1
dolls,green,0
Dom,green,2
domain,green,0
domains,green,0
dome,green,0
domestic,green,0
dominant,green,0
dominate,green,0
domination,green,2
dominatrix,yellow,4
Dominic,green,0
Dominic Panganiban,green,0
dominican,green,0
dominion,yellow,3
dommes,yellow,2
Don,green,0
Don't Hug Me I'm Scared,green,0
donald,green,0
Donald Glover,green,0
Donald Trump,green,0
donate,green,1
donated,green,1
donation,green,0
donations,green,0
done,green,0
dong,green,4
donk,green,0
donkey,green,0
Donkey Punch,green,10
donkeypunch,green,0
donkeyribber,green,0
donna,green,0
donor,green,1
donors,green,0
Donovan,green,0
donstairs,green,0
dont,green,0
Dontai,green,0
Donut,green,0
doofus,green,0
Dookie,green,0
doom,green,0
Doomer,green,0
door,green,0
doors,green,0
Dope,green,0
dopey,green,0
Dork,green,0
dos,green,0
dosage,green,0
dose,green,0
dot,green,0
double,green,0
doublelift,green,0
doubt,green,0
Douche,green,8
douchebag,yellow,0
douchebaggery,green,0
douchebags,green,1
Douchecanoe,green,1
douchewaffle,green,2
douchey,green,4
doug,green,0
Doug Armstrong,green,0
Doug Walker,green,0
douglas,green,0
Douglas Sarine,green,0
doujin,green,0
doujins,green,0
doujinshi,green,0
doujinshis,green,0
dove,green,0
dover,green,0
doves,green,0
dow,green,0
down,green,6
download,yellow,6
downloadable,green,0
downloaded,green,0
downloading,green,0
downloads,green,6
Downs syndrome,green,0
downtown,green,0
downwards,green,0
dox,green,0
doxed,green,0
doxing,green,0
doxx,green,0
doxxing,green,2
dozen,green,0
dozens,green,1
dp,green,1
dp action,green,0
dpi,green,1
dr,green,0
Dr Pepper,green,0
dr phil,green,0
dr.dre,green,1
draft,green,0
drag,green,2
drag queen,green,0
dragon,green,0
Dragonball Z,green,0
dragonforce,green,0
drain,green,0
drainage,green,8
Drake,green,0
Drama,green,0
dramatic,green,0
dramatically,green,0
draw,green,0
drawer,green,0
drawing,green,0
drawings,green,0
drawn,green,0
draws,green,0
dream,green,0
dreams,green,0
dress,green,1
dressed,green,0
dresses,green,1
dressing,green,0
Drew,green,0
dried,green,0
drill,green,0
drilling,green,0
drink,green,0
drinking,green,0
drinks,green,0
drive,green,0
drive away,green,0
drive off,green,0
driven,green,0
driver,green,0
drivers,green,0
drives,green,0
driving,green,0
drop,green,0
drop out,green,0
dropped,green,0
drops,green,0
drove,green,9
drug,yellow,9
drug store,green,0
Drugs,yellow,9
drugstore,green,0
drum,green,0
drummers,green,0
drumming,green,0
drums,green,0
Drunk,green,3
dry,green,2
dry hump,yellow,2
dryer,green,0
ds,green,0
dsc,green,0
DSL,green,0
dt,green,0
DTF,green,0
dts,green,0
du,green,0
dual,green,0
Dub,green,0
dubai,green,0
dublin,green,6
Dubstep,green,0
Dubya,green,0
duche,green,1
Duck,green,0
duck butter,green,0
dud,green,0
dude,yellow,3
due,green,0
duff,green,0
dui,green,0
Duke,green,0
dull,green,0
dumass,green,0
dumb,green,2
dumbass,green,5
dumbasses,green,0
dumbcunt,green,0
dumbfuck,yellow,9
dumbshit,green,4
dummy,green,0
dump,yellow,1
dumshit,green,0
duncan,green,1
duo,green,0
Duolingo,green,0
duplicate,green,0
durable,green,0
duration,green,0
durham,green,1
during,green,0
dust,green,0
Dustin,green,0
dusty,green,0
Dutch,green,0
Dutch oven,green,0
duties,green,0
duty,green,0
dv,green,0
DVD,green,0
dvda,green,0
DVDRip,green,0
dvds,green,0
Dvr,green,0
dx,green,0
dye,green,0
dying,green,0
dyke,green,3
dykes,green,0
Dylan,green,0
dynamic,green,0
dynamics,green,0
Dysphagia,green,0
Dystonia,green,0
E,green,1
e tard,green,0
e.g.,green,0
E.L.F.,green,0
EA,green,0
each,green,0
each other,green,0
eagle,green,0
Eagles,green,0
ear,green,0
Earache,green,0
Eargasm,green,0
earl,green,0
earlier,green,0
earliest,green,0
early,green,0
earn,green,0
earned,green,0
earning,green,0
earnings,green,0
earrape,green,0
earrings,green,0
ears,green,0
earth,green,0
earthquake,green,0
Earwax,yellow,2
ease,green,0
easier,green,0
easily,green,0
east,green,0
east coast,green,0
eastchester,green,0
Easter,green,0
eastern,green,0
easy,green,0
eat,green,1
eat out,yellow,6
eat the rich,green,0
eating,green,4
eating out,yellow,5
eau,green,0
Eazy E,green,0
ebay,green,0
ebola,green,0
ebonics,green,0
Ebony,green,3
ebook,green,2
ebooks,green,1
eboy,green,0
ec,green,0
ecchi,yellow,0
echo,green,0
Eclipse,green,0
eco,green,0
ecological,green,0
ecology,green,0
ecommerce,green,0
economic,green,0
economics,green,0
economies,green,1
economy,green,0
Ecstasy,yellow,4
Ectopic pregnancy,green,0
ecuador,green,1
Ed,green,0
Ed Bassmaster,green,0
Ed Krassenstein,green,0
Eddie,green,0
Eddy,green,0
Eden,green,1
Edgar,green,0
edge,green,0
edges,green,0
edgy,green,6
edinburgh,green,0
edit,green,0
edited,green,0
Edith,green,0
editing,green,0
edition,green,0
editions,green,0
editor,green,0
editorial,green,0
editorials,green,0
editors,green,0
edmonton,green,0
eds,green,0
edt,green,0
Eduardo,green,0
educate,green,0
educated,green,0
education,green,1
educational,green,0
educators,green,1
Edward,green,0
"Edward ""Edd"" Gould",green,0
Edward Cullen,green,0
Edward Muscare,green,0
edwards,green,0
Edwin,green,0
ee,green,1
eejit,green,0
ef,green,0
effect,green,0
effective,green,0
effectively,green,0
effectiveness,green,0
effects,green,0
efficiency,green,0
efficient,green,0
efficiently,green,0
effort,green,0
efforts,green,0
eg,green,0
Egalitarian,green,0
Egalitarianism,green,0
egg,green,0
eggs,green,0
egirl,green,2
egirls,yellow,2
ego,green,0
Egoseismic,green,0
egypt,green,0
egyptian,green,0
eh,green,0
eiffel tower,green,0
eight,green,0
Eightball,green,0
eighteen,green,0
eighteenth,green,0
eighth,green,1
eightieth,green,0
eighty,green,0
Einstein,green,0
either,green,1
ejaculate,yellow,4
ejaculated,yellow,8
ejaculates,yellow,8
ejaculating,yellow,2
ejaculatings,green,1
ejaculation,yellow,2
ejakulate,yellow,7
ekpu,green,0
el,green,0
El Chapo,yellow,3
Elaina,green,0
Elaine,green,0
elbow,green,0
elbows,green,0
elder,green,0
elderly,green,0
Eleanor,green,0
elect,green,0
elected,green,0
election,green,2
election fraud,green,4
elections,green,2
electoral,green,2
electoral college,green,0
electric,green,0
electrical,green,1
electricity,green,0
electro,green,0
electron,green,0
electronic,green,0
electronics,green,1
elegant,green,0
element,green,1
elementary,green,0
elements,green,0
Elena,green,0
Elena Kagan,green,0
elephant,green,1
elevation,green,1
elevator,green,1
elevators,green,1
eleven,green,0
eleventh,green,0
Eli,green,0
Elias,green,0
eligibility,green,0
eligible,green,0
Elijah,green,0
eliminate,green,8
Eliminated,green,0
eliminates,green,0
elimination,green,0
Elisa,green,0
Elisabeth,green,0
Elise,green,0
Elisha,green,0
elite,green,0
elites,green,0
elitist,green,0
Eliza,green,0
Elizabeth,green,0
Elizabeth Johnston,green,0
Ella,green,0
Elle,green,0
Elle and Blair Fowler,green,0
Elle Walker,green,0
Ellen,green,0
Ellie,green,0
Elliot,green,0
Elliot Rodger,yellow,1
elliott,green,0
Elliott Morgan,green,0
ellis,green,0
elmo,green,0
Eloise,green,1
Elsa,green,2
ElsaGate,yellow,3
else,green,0
elsewhere,green,0
Elvis,green,0
Em,green,1
emacs,green,0
email,green,0
emails,green,0
embarrass,green,0
embarrassed,green,0
embarrassing,green,0
embarrassment,green,0
embassy,green,0
embedded,green,0
emerald,green,0
emerge,green,1
emergency,green,1
emerging,green,0
Emerson,green,0
Emile Rosales,green,0
emilee,green,0
Emilia,green,0
Emilie,green,0
Emily,green,0
Emily Graslie,green,1
Eminem,green,0
emirates,green,0
emission,green,0
emissions,green,0
Emma,green,0
Emma Blackery,green,0
Emma Chamberlain,green,0
Emma Watson,green,0
emmanuel,green,0
Emmy,green,0
emo,green,0
emo boy,green,0
Emo girl,green,0
emo hair,green,0
emo kid,green,0
emo poser,green,0
emofag,green,0
emosexual,green,0
emotion,green,0
emotional,green,0
emotionally,green,0
emotions,green,0
emperor,green,0
emphasis,green,0
emphasize,green,0
empire,green,0
empirical,green,0
employ,green,0
employed,green,0
employee,green,0
employees,yellow,6
employer,green,0
employers,green,1
employment,green,0
empty,green,0
EMS,green,0
emu,green,0
en,green,0
enable,green,0
enabled,green,0
enables,green,0
enabling,green,0
enb,green,0
enclosed,green,0
enclosure,green,3
encoding,green,1
encounter,green,0
encountered,green,0
encourage,green,2
encouraged,green,1
encouragement,green,0
encourages,green,0
encouraging,green,0
encrypt,green,0
encrypted,green,0
encryption,green,0
encyclopedia,green,0
Encyclopedia Dramatica,green,0
end,green,0
endangered,green,0
ended,green,0
endif,green,0
ending,green,0
endless,green,0
Endometriosis,green,0
endorsed,green,0
endorsement,green,0
ends,green,0
enemies,green,0
enemy,green,0
energy,green,0
enforcement,green,0
eng,green,0
engage,green,0
engaged,green,0
engagement,green,0
engaging,green,0
engine,green,0
engineer,green,0
engineering,green,0
engineers,green,0
engines,green,0
England,green,0
English,green,0
Engrish,green,0
enhance,green,0
enhanced,green,1
enhancement,green,0
enhancements,green,0
enhancing,green,1
Enjo-kosai,green,0
enjoy,green,2
enjoyable,green,0
enjoyed,green,1
enjoying,green,0
enjoyment,green,0
enlarge,green,1
enlarged,green,1
enlargement,green,0
enormous,green,0
enough,green,0
enquiries,green,0
enquiry,green,0
enrolled,green,0
enrollment,green,0
ensemble,green,0
ensure,green,0
ensures,green,0
ensuring,green,0
ent,green,0
enter,green,1
entered,green,0
entering,green,0
enterprise,green,0
enterprises,green,0
enters,green,0
entertain,green,0
entertainer,green,0
entertaining,green,0
entertainment,green,4
enthousiasm,green,0
enthusiastic,green,0
enthusiastically,green,0
entire,green,0
entirely,green,0
entities,green,0
entitle,green,0
entitled,green,2
entity,green,0
entrance,green,0
entrepreneur,green,0
entrepreneurs,green,0
entries,green,0
entry,green,0
envelope,green,0
environment,green,0
environmental,green,1
environments,green,1
envy,green,0
enzyme,green,0
Eoin Lenihan,green,0
eos,green,0
ep,green,0
epa,green,0
Ephebophile,green,0
epic,green,0
epic fail,green,0
Epilepsy,green,0
epinions,green,0
episode,green,0
episodes,green,0
epson,green,1
Epstein,yellow,4
Epstein didn't kill himself,yellow,2
eq,green,0
equal,green,0
equal rights,green,0
equality,green,0
equally,green,0
equation,green,0
equations,green,0
equilibrium,green,0
equipment,green,0
equipped,green,0
equity,green,0
equivalent,green,1
er,green,0
era,green,0
erect,yellow,1
Erectile dysfunction,green,1
erecting,yellow,3
erection,yellow,0
Eric,green,0
Eric Calderone,green,0
Eric Ciaramella,green,0
Eric Stanley,green,0
Erica,green,0
Erick,green,0
ericsson,green,0
erik,green,0
Erika,green,0
Erika Costell,green,0
Erin,green,0
erotic,yellow,0
erotica,yellow,3
erotism,green,0
erp,green,0
error,green,0
errors,green,1
es,green,0
escape,green,0
Escherichia coli,green,1
escort,yellow,9
escorted,green,0
escorting,green,0
escorts,yellow,6
esé,green,0
Eshay,green,0
esketit,green,0
Esmée Denters,green,0
especially,green,0
ESPN,green,0
essay,green,0
essay,green,0
essays,green,0
essence,green,0
essential,green,0
essentially,green,0
essentials,green,0
Essex,green,0
essohbee,green,0
est,green,0
establish,green,0
established,green,0
establishing,green,0
establishment,green,0
estate,green,0
estates,green,0
Esther,green,0
Esther Earl,green,0
estimate,green,1
estimated,green,0
estimates,green,1
estimation,green,0
estonia,green,0
estrogen,green,0
et,green,0
etc,green,0
etc.,green,0
eternal,green,1
Ethan,green,0
Ethan and Hila Klein,green,0
ethan dolan,green,0
Ethanol,green,0
ethernet,green,0
ethic,green,1
ethical,green,1
ethics,green,0
ethiopia,green,1
ethnic,green,0
eThug,green,0
Etika,green,4
ettv,green,0
etverything,green,0
eu,green,0
Eugene,green,0
Eugene Lee Yang,green,0
Eugenia Cooney,yellow,3
Eugenics,green,0
eunuch,green,0
Euphoria,green,0
eur,green,0
euro,green,1
europe,green,0
european,green,0
euros,green,0
Eurotrash,green,1
ev,green,0
Eva,green,2
eval,green,0
evaluate,green,0
evaluated,green,0
evaluating,green,0
evaluation,green,0
evaluations,green,0
Evan,green,0
Evan Fong,green,0
evanescence,green,0
evans,green,1
Eve,green,0
Evelyn,green,0
even,green,0
evening,green,0
event,green,0
events,green,0
eventually,green,0
ever,green,0
every,green,0
everybody,green,0
everyday,green,0
everyone,green,0
everything,green,0
everywhere,green,0
eviction moratorium,green,0
evidence,yellow,2
evident,green,0
Evie,green,0
EVIL,green,0
evolution,green,0
ew,green,0
Ewan,green,0
Ewan Gotfryd,green,0
Ewing sarcoma,green,0
ewok,green,1
ewoks,green,1
ex,green,0
ex boyfriend,green,2
exact,green,0
exactly,green,0
exaggerate,green,0
exaggerated,green,0
exam,green,0
examination,green,0
examinations,green,0
examine,green,0
examined,green,0
examines,green,1
examining,green,0
example,green,2
examples,green,1
exams,green,1
exceed,green,0
excel,green,0
excellence,green,0
excellent,green,1
except,green,0
exception,green,0
exceptional,green,0
exceptions,green,0
excerpt,green,0
excess,green,1
excessive,green,1
exchange,green,0
exchanges,green,0
excite,green,0
excited,green,1
excitement,green,1
exciting,green,0
exclude,green,0
excluded,green,0
excluding,green,0
exclusion,green,0
exclusive,green,0
exclusively,green,0
excuse,green,0
exec,green,0
execute,green,3
executed,yellow,8
execution,yellow,8
executive,green,0
executives,green,0
exempt,green,0
exemption,green,0
exercise,green,0
exercises,green,0
exhaust,green,0
exhibit,green,0
exhibition,green,0
exhibitions,green,0
exhibits,green,0
exist,green,0
existed,green,1
existence,green,0
existing,green,1
exists,green,0
exit,green,0
EXO,green,0
Exodus,green,0
exotic,green,0
exp,green,0
expand,green,0
expanded,green,0
expanding,green,1
expansion,green,0
expansys,green,0
expect,green,0
expectation,green,0
expectations,green,0
expected,green,0
expects,green,0
expedia,green,1
expenditure,green,0
expenditures,green,0
expense,green,1
expenses,green,0
expensive,green,0
experience,green,0
experienced,green,0
experiences,green,1
experiencing,green,0
experiment,green,0
experimental,green,0
experiments,green,0
expert,green,0
expertise,green,0
experts,green,0
expiration,green,0
expired,green,0
expires,green,0
explain,green,0
explained,green,0
explaining,green,0
explains,green,0
explanation,green,0
explicit,green,8
explicitly,green,0
explode,green,0
exploit,green,2
exploitation,yellow,3
exploited,green,5
exploration,green,0
explore,green,0
explorer,green,0
exploring,green,0
explosion,green,2
explosive,green,1
explosive diarrhea,green,3
explosives,green,1
expo,green,0
export,green,0
exports,green,0
expose,green,0
exposed,green,0
exposure,green,0
express,green,2
expressed,green,1
expression,green,0
expressions,green,0
ext,green,0
extacy,green,0
extasy,green,0
extend,green,0
extended,green,0
extending,green,0
extends,green,0
extension,green,0
extensions,green,0
extensive,green,0
extent,green,0
exterior,green,0
external,green,0
extort,green,0
extorted,green,0
extortion,green,0
extra,green,0
extra,green,0
extract,green,0
extraction,green,3
extraordinary,green,0
extras,green,0
extreme,green,1
extremely,green,1
eye,green,0
Eye cancer,green,0
eyed,green,0
eyes,green,0
Eyesight,green,0
ez,green,4
ezra,green,0
eztv,green,0
f,green,1
f u c k,yellow,2
f u c k e r,yellow,2
F word,green,0
f_u_c_k,green,0
f-u-c-k,yellow,0
f.a.f,green,0
F.O.R.D.,green,1
f.u.c.k,yellow,2
F.U.N,green,0
F.U.P.A.,green,0
f4nny,green,0
fa,green,0
fabric,green,0
fabrics,green,0
Fabs,green,0
fabulous,green,0
face,green,1
facebook,green,0
faced,green,0
facepalm,green,0
faces,green,1
facial,green,2
facilitate,green,0
facilities,green,0
facility,green,0
facing,green,0
Fack,green,1
fact,green,0
factor,green,0
factors,green,0
factory,green,0
facts,green,0
faculty,green,0
faded,green,0
Fag,yellow,0
fagbag,green,0
fagfucker,green,1
fagg,green,0
fagged,yellow,4
faggit,yellow,0
faggitt,green,0
Faggot,yellow,0
faggots,yellow,0
faggs,green,4
faghag,green,2
fagot,green,2
fagots,yellow,9
fags,yellow,4
fagtard,green,0
faig,green,0
faigt,green,0
Fail,green,0
failed,green,0
failing,green,0
fails,green,2
failure,green,0
failures,green,0
faint,yellow,2
fainted,green,1
faintly,green,0
fair,green,0
fair use,green,0
fairfield,green,0
fairly,green,0
fairy,green,0
Faith,green,0
faithful,green,1
faithfully,green,0
fake,green,0
Falcon Punch,green,0
fall,green,0
Fall Out Boy,green,0
fallen,green,0
falling,green,0
falls,green,1
"false,",green,0
Falun Gong,green,0
fam,green,0
fame,green,0
Familial Hypercholesterolemia,green,0
familiar,green,0
families,green,0
family,green,0
family guy,green,0
Family Tree,green,0
famous,green,0
fan,green,0
Fan Service,green,0
Fanboy,green,0
fancy,green,0
Fandom,green,0
fanfiction,green,0
fangirl,green,0
fanny,green,1
fannyfucker,green,0
fans,green,0
Fanservice,green,0
fantastic,green,0
Fantastic Adventures,green,0
fantasy,green,0
fanyy,green,0
fap,green,3
fapping,yellow,4
faps,green,1
faq,green,0
faqs,green,0
far,green,0
fare,green,0
fares,green,0
farm,green,0
farmer,green,0
farmers,green,0
farming,green,1
farms,green,1
fart,green,0
farther,green,1
farthest,green,0
farting,green,3
fartknocker,green,1
farts,green,4
fascinating,green,0
fascism,green,0
fascist,green,0
fascists,green,0
fashion,green,0
fashionable,green,0
fast,green,0
fasten,green,0
faster,green,0
fastest,green,0
fat,green,1
fatal,green,5
FATASS,green,1
fate,green,0
father,green,0
fathers,green,1
fatphobic,green,0
Fatty,green,2
fatwa,green,0
fatwah,green,0
faucet,green,1
fault,green,0
favor,green,0
favored,green,0
favorite,green,0
favorites,green,0
favors,green,3
favour,green,0
favourite,green,0
favourites,green,0
fax,green,0
fbi,green,3
FBI Agent,green,0
fc,green,0
FCC,green,0
fcuk,yellow,2
fcuker,green,0
fcuking,green,5
fd,green,0
fda,green,0
fe,green,0
fear,green,0
fear,green,0
Fearless,green,0
fears,green,0
feat,green,0
feather,green,0
feature,green,0
featured,green,0
features,green,0
featuring,green,0
feb,green,0
Febrile seizures,green,0
February,green,0
fecal,green,3
feck,green,0
fecker,green,0
fed,green,0
federal,green,0
federation,green,0
fedorable,green,0
fee,green,0
feed,green,1
feedback,green,0
feeding,green,1
feeds,green,0
feel,green,0
feeling,green,1
feelings,green,0
feels,green,0
fees,green,0
feet,yellow,6
feist,green,0
felch,green,0
felcher,green,0
felching,green,0
feldman protocol,green,0
Felix,green,0
Felix Kjellberg,green,0
fell,green,0
fellate,green,4
fellatio,yellow,4
fellow,green,0
fellowship,green,0
felt,green,0
feltch,green,0
feltcher,green,1
female,green,9
females,green,7
femdom,yellow,2
feminazi,green,3
Feminism,green,4
feminist,green,6
feminists,green,6
feminized,yellow,6
fence,green,0
Fenech,green,0
fenian,green,0
fent,green,0
fentanyl,green,0
feof,green,0
feral,green,0
Fergie,green,0
ferrari,green,0
ferry,green,0
Fertility,green,0
festival,green,1
festivals,green,3
fetch,green,0
fetish,yellow,2
fetishes,yellow,2
fetwah,green,0
fever,green,0
few,green,0
fewer,green,0
ff,green,0
fg,green,0
fi,green,0
fiber,green,0
fibre,green,0
Fibroids,green,0
Fibromyalgia,green,0
fice,green,0
fiction,green,1
fictional,green,0
Fidel Castro,green,0
Fidget Spinner,green,0
field,green,0
fields,green,0
fifteen,green,0
fifteenth,green,0
fifth,green,1
fiftieth,green,0
fifty,green,0
fig,green,0
figging,green,0
fight,green,0
fighter,green,0
fighters,green,0
fighting,green,0
figure,green,0
figured,green,0
figures,green,0
fiji,green,0
file,green,0
filed,green,0
filename,green,0
files,green,0
filing,green,0
filipino,green,0
fill,green,0
fill in,green,0
fill out,green,0
fill up,green,0
filled,green,0
filling,green,0
film,green,0
FilmCow,green,0
filme,green,0
films,green,0
filter,green,0
filtering,green,0
filters,green,0
fin,green,0
final,green,0
finally,green,0
finals,green,0
finance,green,0
finances,green,1
financial,green,0
financing,green,0
find,green,0
findarticles,green,0
finder,green,1
finding,green,0
findings,green,0
findlaw,green,0
finds,green,0
fine,green,0
Fine,green,0
Fine Brothers,green,0
finely,green,0
finest,green,0
finger,green,0
fingerbang,yellow,6
fingered,yellow,5
fingerfuck,green,2
fingerfucked,green,1
fingerfucker,green,0
fingerfuckers,green,0
fingerfucking,green,0
fingerfucks,green,2
Fingering,yellow,2
fingers,green,0
finish,green,1
finished,green,0
finishing,green,1
finite,green,0
finland,green,0
Finn,green,0
Finn Wolfhard,green,0
finna,green,0
finnish,green,0
Fiona,green,0
fioricet,green,0
Fire,green,0
Firebombed,green,0
fired,green,1
firefox,green,0
fireplace,green,0
fires,green,0
firewall,green,0
firewire,green,0
firm,green,0
firmly,green,0
firms,green,0
firmware,green,0
first,green,0
fiscal,green,0
fish,green,0
fisher,green,0
fisheries,green,0
fishing,green,0
fist,green,0
fisted,yellow,4
fistfuck,yellow,2
fistfucked,green,1
fistfucker,green,4
fistfuckers,green,2
fistfucking,yellow,5
fistfucks,green,0
fisting,yellow,2
fisty,green,0
fit,green,0
fit in,green,0
fit into,green,0
Fitbit,green,0
fitness,green,0
fits,green,0
fitted,green,0
fitting,green,0
five,green,0
fix,green,0
fixed,green,0
fixes,green,0
fixtures,green,0
fl,green,0
flag,green,0
flags,green,0
Flake,green,0
flame,green,0
flamer,green,0
flange,green,0
flapjacks,green,0
flaps,green,0
flash,green,0
flashers,green,0
flashing,green,0
flat,green,0
flat earth,green,0
Flatulence,green,0
flavor,green,0
flavour,green,0
fleece,green,0
Fleek,green,0
fleet,green,1
fleets,green,1
flesh,yellow,2
fleshflute,green,0
fleshlight,yellow,0
flex,green,0
flexibility,green,0
flexible,green,1
flickr,green,0
flight,green,0
flights,green,0
flip,green,0
Flip Flop,green,0
float,green,0
floaters,green,0
floating,green,0
flog the log,green,0
flood,green,0
flooded,green,0
flooding,green,0
floor,green,0
flooring,green,0
floors,green,0
floozy,green,0
flop,green,0
floppy,green,2
floral,green,4
florence,green,0
Florida,green,0
florist,green,0
florists,green,0
flour,green,0
flow,green,0
flower,green,0
flowers,green,4
flows,green,0
floyd,green,0
flu,green,0
Fluff,green,0
fluid,green,0
Flula Borg,green,0
flush,green,0
flux,green,0
fly,green,0
flyer,green,0
flying,green,0
fm,green,0
FML,green,0
fo,green,0
fo sho,green,0
fo' shizzle my nizzle,green,0
foad,green,1
foah,green,0
foam,green,1
Fob,green,0
focal,green,3
focus,green,0
focused,green,4
focuses,green,0
focusing,green,0
Foetal alcohol syndrome,green,0
fog,green,0
Folate deficiency anaemia,green,0
fold,green,0
folder,green,0
folders,green,0
folding,green,0
folk,green,0
folks,green,0
follow,green,0
follow up,green,0
followed,green,2
following,green,0
follows,green,0
fondle,yellow,2
fondled,yellow,4
font,green,0
fonts,green,0
foo,green,0
foo fighter,green,0
foobar,green,0
food,green,0
food poisoning,green,0
foods,green,0
fook,green,0
fooker,green,1
fool,green,0
foot,green,0
footage,green,0
football,green,0
footballs,green,0
footjob,yellow,1
footwear,green,0
for,green,0
forbes,green,0
forbidden,green,0
force,green,0
force feminized,yellow,4
forced,green,5
forces,green,0
ford,green,0
forecast,green,0
forecasts,green,0
foreign,green,0
foreskin,green,5
foreskins,green,4
forest,green,0
forestry,green,1
forests,green,0
forever,green,0
forge,green,0
forget,green,0
forgive,green,0
forgot,green,0
forgotten,green,0
fork,green,0
form,green,0
formal,green,0
formally,green,0
format,green,1
formation,green,0
formats,green,1
formatting,green,0
formed,green,0
former,green,0
formerly,green,0
forming,green,0
forms,green,0
formula,green,0
fort,green,0
forteenth,green,0
forth,green,0
fortieth,green,0
FORTNITE,green,0
fortune,green,0
forty,green,0
forum,green,0
forums,green,0
forward,green,1
forwarding,green,0
foshizzle,green,0
fossil,green,0
foster,green,0
foto,green,0
fotos,green,0
fought,green,0
foul,green,0
found,green,0
foundation,green,0
foundations,green,0
founded,green,0
founder,green,0
fountain,green,1
fountains,green,1
four,green,0
fourteen,green,0
fourth,green,0
fox,green,0
Fox Bronte,green,0
fox news,green,0
foxnews,green,0
fp,green,0
FPSRussia,green,0
fr,green,0
fraction,green,0
fragrance,green,0
fragrances,green,0
frame,green,0
framed,green,0
frames,green,0
framework,green,0
framing,green,0
france,green,0
Frances,green,0
Francesca,green,4
Franchesca Ramsey,green,0
franchise,green,0
francis,green,0
francisco,green,0
Frank,green,0
Frank Iero,green,0
frankfurt,green,0
Frankie,green,0
Frankie MacDonald,green,0
franklin,green,0
fraser,green,1
fraud,green,0
freak,green,0
Freak accident,green,3
freaks,green,0
freaky,green,6
Fred,green,0
Fred Phelps,green,0
freddie mercury,green,0
Freddie Wong,green,0
frederick,green,0
free,green,4
Free speech,green,0
freebsd,green,0
freedom,green,0
freedom fries,green,0
freelance,green,0
Freeloader,green,0
freely,green,0
Freememeskids,green,0
freeware,green,1
freex,green,0
freeze,green,0
freight,green,0
French,green,0
frenchify,green,0
frequencies,green,0
frequency,green,0
frequent,green,0
frequently,green,1
fresh,green,0
freshly,green,0
Freshman,green,1
freshmen,green,1
fri,green,0
Frick,green,2
Friday,green,0
fridge,green,0
friend,green,0
friendly,green,0
friends,green,0
friends with benefits,green,0
Friendship,green,0
Friendzone,green,0
frigg,green,0
frigga,green,0
fright,green,1
frighten,green,1
frightened,green,0
frightening,green,1
frog,green,0
from,green,1
front,green,0
frontier,green,0
frontpage,green,0
frost,green,0
frosty,green,0
frotting,green,0
frozen,green,0
fruit,green,0
Fruitbooter,green,0
fruits,green,0
fry,green,1
fs,green,1
FSB,green,0
ft,green,0
ftm,green,0
ftp,green,0
FTW,green,1
fu,green,1
fubar,green,0
FUBU,green,1
fuc,yellow,0
fuck,yellow,0
fucka,yellow,2
fuckass,yellow,0
fuckbag,yellow,3
